statsmodels	core	NoseWrapper	UNK	test	UNK=label UNK=verbose UNK=extra_argv UNK=doctests
statsmodels	genmod.families	InverseGaussian	UNK	loglike	UNK=endog UNK=mu UNK=freq_weights UNK=scale
statsmodels	genmod.families	InverseGaussian	UNK	resid_anscombe	UNK=endog UNK=mu
statsmodels	genmod.families	NegativeBinomial	UNK	_clean	UNK=x
statsmodels	genmod.families	NegativeBinomial	UNK	deviance	UNK=endog UNK=mu UNK=freq_weights UNK=scale
statsmodels	genmod.families	NegativeBinomial	UNK	resid_dev	UNK=endog UNK=mu UNK=scale
statsmodels	genmod.families	NegativeBinomial	UNK	loglike	UNK=endog UNK=mu UNK=freq_weights UNK=scale
statsmodels	genmod.families	NegativeBinomial	UNK	resid_anscombe	UNK=endog UNK=mu
statsmodels	genmod.families	Tweedie	UNK	_clean	UNK=x
statsmodels	genmod.families	Tweedie	UNK	deviance	UNK=endog UNK=mu UNK=freq_weights UNK=scale
statsmodels	genmod.families	Tweedie	UNK	resid_dev	UNK=endog UNK=mu UNK=scale
statsmodels	genmod.families	Tweedie	UNK	loglike	UNK=endog UNK=mu UNK=freq_weights UNK=scale
statsmodels	genmod.families	Tweedie	UNK	resid_anscombe	UNK=endog UNK=mu
statsmodels	genmod.families	VarianceFunction	UNK	__call__	UNK=mu
statsmodels	genmod.families	VarianceFunction	UNK	deriv	UNK=mu
statsmodels	genmod.families	Power	UNK	__call__	UNK=mu
statsmodels	genmod.families	Power	UNK	deriv	UNK=mu
statsmodels	genmod.families	Binomial	UNK	__call__	UNK=mu
statsmodels	genmod.families	Binomial	UNK	deriv	UNK=mu
statsmodels	genmod.families	NegativeBinomial	UNK	__call__	UNK=mu
statsmodels	genmod.families	NegativeBinomial	UNK	deriv	UNK=mu
statsmodels	iolib		UNK	_getnames	UNK=yname UNK=xname
statsmodels	iolib		UNK	summary_top	UNK=results UNK=title UNK=gleft UNK=gright
statsmodels	iolib		UNK	summary_params	UNK=results UNK=yname UNK=xname UNK=alpha
statsmodels	iolib		UNK	summary_params_frame	UNK=results UNK=yname UNK=xname UNK=alpha
statsmodels	iolib		UNK	summary_params_2d	UNK=result UNK=extras UNK=endog_names UNK=exog_names
statsmodels	iolib		UNK	summary_params_2dflat	UNK=result UNK=endog_names UNK=exog_names UNK=alpha
statsmodels	iolib		UNK	table_extend	UNK=tables UNK=keep_headers
statsmodels	iolib	Summary	UNK	_repr_html_	void
statsmodels	iolib	Summary	UNK	add_table_2cols	UNK=res UNK=title UNK=gleft UNK=gright
statsmodels	iolib	Summary	UNK	add_table_params	UNK=res UNK=yname UNK=xname UNK=alpha
statsmodels	iolib	Summary	UNK	add_extra_txt	UNK=etext
statsmodels	iolib	Summary	UNK	as_text	void
statsmodels	iolib	Summary	UNK	as_latex	void
statsmodels	iolib	Summary	UNK	as_csv	void
statsmodels	iolib	Summary	UNK	as_html	void
statsmodels	iolib	Summary	UNK	add_df	UNK=df UNK=index UNK=header UNK=float_format
statsmodels	iolib	Summary	UNK	add_array	UNK=array UNK=align UNK=float_format
statsmodels	iolib	Summary	UNK	add_dict	UNK=d UNK=ncols UNK=align UNK=float_format
statsmodels	iolib	Summary	UNK	add_text	UNK=string
statsmodels	iolib	Summary	UNK	add_title	UNK=title UNK=results
statsmodels	iolib	Summary	UNK	add_base	UNK=results UNK=alpha UNK=float_format UNK=title
statsmodels	iolib		UNK	_measure_tables	UNK=tables UNK=settings
statsmodels	iolib		UNK	summary_model	UNK=results
statsmodels	iolib		UNK	_col_params	UNK=result UNK=float_format UNK=stars
statsmodels	iolib		UNK	_col_info	UNK=result UNK=info_dict
statsmodels	iolib		UNK	summary_col	UNK=results UNK=float_format UNK=model_names UNK=stars
statsmodels	iolib		UNK	csv2st	UNK=csvfile UNK=headers UNK=stubs UNK=title
statsmodels	iolib	SimpleTable	UNK	_add_headers_stubs	UNK=headers UNK=stubs
statsmodels	iolib	SimpleTable	UNK	insert	UNK=idx UNK=row UNK=datatype
statsmodels	iolib	SimpleTable	UNK	insert_header_row	UNK=rownum UNK=headers UNK=dec_below
statsmodels	iolib	SimpleTable	UNK	insert_stubs	UNK=loc UNK=stubs
statsmodels	iolib	SimpleTable	UNK	_data2rows	UNK=raw_data
statsmodels	iolib	SimpleTable	UNK	pad	UNK=s UNK=width UNK=align
statsmodels	iolib	SimpleTable	UNK	get_colwidths	UNK=output_format
statsmodels	iolib	SimpleTable	UNK	_get_fmt	UNK=output_format
statsmodels	iolib	SimpleTable	UNK	as_csv	void
statsmodels	iolib	SimpleTable	UNK	as_text	void
statsmodels	iolib	SimpleTable	UNK	as_latex_tabular	UNK=center
statsmodels	iolib	SimpleTable	UNK	label_cells	UNK=func
statsmodels	iolib		UNK	pad	UNK=s UNK=width UNK=align
statsmodels	iolib	Row	UNK	add_format	UNK=output_format
statsmodels	iolib	Row	UNK	insert_stub	UNK=loc UNK=stub
statsmodels	iolib	Row	UNK	_get_fmt	UNK=output_format
statsmodels	iolib	Row	UNK	get_aligns	UNK=output_format
statsmodels	iolib	Row	UNK	as_string	UNK=output_format
statsmodels	iolib	Row	UNK	_decorate_below	UNK=row_as_string UNK=output_format
statsmodels	iolib	Cell	UNK	_get_fmt	UNK=output_format
statsmodels	iolib	EmptyContextManager	UNK	__enter__	void
statsmodels	iolib	EmptyContextManager	UNK	__exit__	void
statsmodels	iolib		UNK	get_file_obj	UNK=fname UNK=mode UNK=encoding
statsmodels	iolib		UNK	_datetime_to_stata_elapsed	UNK=date UNK=fmt
statsmodels	iolib		UNK	_stata_elapsed_date_to_datetime	UNK=date UNK=fmt
statsmodels	iolib	StataReader	UNK	file_headers	void
statsmodels	iolib	StataReader	UNK	file_format	void
statsmodels	iolib	StataReader	UNK	file_label	void
statsmodels	iolib	StataReader	UNK	file_timestamp	void
statsmodels	iolib	StataReader	UNK	variables	void
statsmodels	iolib	StataReader	UNK	dataset	UNK=as_dict
statsmodels	iolib	StataReader	UNK	__len__	void
statsmodels	iolib	StataReader	UNK	__getitem__	UNK=k
statsmodels	iolib	StataReader	UNK	_col_size	UNK=k
statsmodels	iolib		UNK	_dtype_to_stata_type	UNK=dtype
statsmodels	iolib		UNK	_dtype_to_default_stata_fmt	UNK=dtype
statsmodels	iolib		UNK	_pad_bytes	UNK=name UNK=length
statsmodels	iolib		UNK	_default_names	UNK=nvar
statsmodels	iolib		UNK	_convert_datetime_to_stata_type	UNK=fmt
statsmodels	iolib	StataWriter	UNK	_write	UNK=to_write
statsmodels	iolib		UNK	genfromdta	UNK=fname UNK=missing_flt UNK=encoding UNK=pandas
statsmodels	iolib		UNK	savetxt	UNK=fname UNK=X UNK=names UNK=fmt
statsmodels	iolib		UNK	save_pickle	UNK=obj UNK=fname
statsmodels	iolib		UNK	load_pickle	UNK=fname
statsmodels	imputation		UNK	_ros_sort	UNK=df UNK=observations UNK=censorship UNK=warn
statsmodels	imputation		UNK	cohn_numbers	UNK=df UNK=observations UNK=censorship
statsmodels	imputation		UNK	_detection_limit_index	UNK=obs UNK=cohn
statsmodels	imputation		UNK	_ros_group_rank	UNK=df UNK=dl_idx UNK=censorship
statsmodels	imputation		UNK	_ros_plot_pos	UNK=row UNK=censorship UNK=cohn
statsmodels	imputation		UNK	_norm_plot_pos	UNK=observations
statsmodels	imputation		UNK	plotting_positions	UNK=df UNK=censorship UNK=cohn
statsmodels	imputation		UNK	_impute	UNK=df UNK=observations UNK=censorship UNK=transform_in
statsmodels	imputation		UNK	_do_ros	UNK=df UNK=observations UNK=censorship UNK=transform_in
statsmodels	imputation		UNK	impute_ros	UNK=observations UNK=censorship UNK=df UNK=min_uncensored
statsmodels	imputation	MICEData	UNK	next_sample	void
statsmodels	imputation	MICEData	UNK	_initial_imputation	void
statsmodels	imputation	MICEData	UNK	set_imputer	UNK=endog_name UNK=formula UNK=model_class UNK=init_kwds
statsmodels	imputation	MICEData	UNK	_store_changes	UNK=col UNK=vals
statsmodels	imputation	MICEData	UNK	update_all	UNK=n_iter
statsmodels	imputation	MICEData	UNK	get_split_data	UNK=vname
statsmodels	imputation	MICEData	UNK	get_fitting_data	UNK=vname
statsmodels	imputation	MICEData	UNK	plot_missing_pattern	UNK=ax UNK=row_order UNK=column_order UNK=hide_complete_rows
statsmodels	imputation	MICEData	UNK	plot_bivariate	UNK=col1_name UNK=col2_name UNK=lowess_args UNK=lowess_min_n
statsmodels	imputation	MICEData	UNK	plot_fit_obs	UNK=col_name UNK=lowess_args UNK=lowess_min_n UNK=jitter
statsmodels	imputation	MICEData	UNK	plot_imputed_hist	UNK=col_name UNK=ax UNK=imp_hist_args UNK=obs_hist_args
statsmodels	imputation	MICEData	UNK	_perturb_bootstrap	UNK=vname
statsmodels	imputation	MICEData	UNK	_perturb_gaussian	UNK=vname
statsmodels	imputation	MICEData	UNK	update	UNK=vname
statsmodels	imputation	MICEData	UNK	impute_pmm	UNK=vname
statsmodels	imputation	MICE	UNK	next_sample	void
statsmodels	imputation	MICE	UNK	fit	UNK=n_burnin UNK=n_imputations
statsmodels	imputation	MICE	UNK	combine	void
statsmodels	imputation	MICEResults	UNK	summary	UNK=title UNK=alpha
statsmodels	graphics		UNK	interaction_plot	UNK=x UNK=trace UNK=response UNK=func
statsmodels	graphics		UNK	_recode	UNK=x UNK=levels
statsmodels	graphics		UNK	_make_ellipse	UNK=mean UNK=cov UNK=ax UNK=level
statsmodels	graphics		UNK	scatter_ellipse	UNK=data UNK=level UNK=varnames UNK=ell_kwds
statsmodels	graphics		UNK	violinplot	UNK=data UNK=ax UNK=labels UNK=positions
statsmodels	graphics		UNK	_set_ticks_labels	UNK=ax UNK=data UNK=labels UNK=positions
statsmodels	graphics		UNK	beanplot	UNK=data UNK=ax UNK=labels UNK=positions
statsmodels	graphics		UNK	_jitter_envelope	UNK=pos_data UNK=xvals UNK=violin UNK=side
statsmodels	graphics		UNK	_show_legend	UNK=ax
statsmodels	graphics		UNK	add_lowess	UNK=ax UNK=lines_idx UNK=frac
statsmodels	graphics		UNK	plot_fit	UNK=results UNK=exog_idx UNK=y_true UNK=ax
statsmodels	graphics		UNK	plot_regress_exog	UNK=results UNK=exog_idx UNK=fig
statsmodels	graphics		UNK	plot_partregress	UNK=endog UNK=exog_i UNK=exog_others UNK=data
statsmodels	graphics		UNK	plot_partregress_grid	UNK=results UNK=exog_idx UNK=grid UNK=fig
statsmodels	graphics		UNK	plot_ccpr	UNK=results UNK=exog_idx UNK=ax
statsmodels	graphics		UNK	plot_ccpr_grid	UNK=results UNK=exog_idx UNK=grid UNK=fig
statsmodels	graphics		UNK	abline_plot	UNK=intercept UNK=slope UNK=horiz UNK=vert
statsmodels	graphics		UNK	influence_plot	UNK=results UNK=external UNK=alpha UNK=criterion
statsmodels	graphics		UNK	plot_leverage_resid2	UNK=results UNK=alpha UNK=ax
statsmodels	graphics		UNK	ceres_resids	UNK=results UNK=focus_exog UNK=frac UNK=cond_means
statsmodels	graphics		UNK	partial_resids	UNK=results UNK=focus_exog
statsmodels	graphics		UNK	added_variable_resids	UNK=results UNK=focus_exog UNK=resid_type UNK=use_glm_weights
statsmodels	graphics	ProbPlot	UNK	ppplot	UNK=xlabel UNK=ylabel UNK=line UNK=other
statsmodels	graphics	ProbPlot	UNK	qqplot	UNK=xlabel UNK=ylabel UNK=line UNK=other
statsmodels	graphics	ProbPlot	UNK	probplot	UNK=xlabel UNK=ylabel UNK=line UNK=exceed
statsmodels	graphics		UNK	qqplot	UNK=data UNK=dist UNK=distargs UNK=a
statsmodels	graphics		UNK	qqplot_2samples	UNK=data1 UNK=data2 UNK=xlabel UNK=ylabel
statsmodels	graphics		UNK	qqline	UNK=ax UNK=line UNK=x UNK=y
statsmodels	graphics		UNK	plotting_pos	UNK=nobs UNK=a
statsmodels	graphics		UNK	_fmt_probplot_axis	UNK=ax UNK=dist UNK=nobs
statsmodels	graphics		UNK	_do_plot	UNK=x UNK=y UNK=dist UNK=line
statsmodels	graphics		UNK	plot_corr	UNK=dcorr UNK=xnames UNK=ynames UNK=title
statsmodels	graphics		UNK	plot_corr_grid	UNK=dcorrs UNK=titles UNK=ncols UNK=normcolor
statsmodels	graphics		UNK	plot_acf	UNK=x UNK=ax UNK=lags UNK=alpha
statsmodels	graphics		UNK	plot_pacf	UNK=x UNK=ax UNK=lags UNK=alpha
statsmodels	graphics		UNK	seasonal_plot	UNK=grouped_x UNK=xticklabels UNK=ylabel UNK=ax
statsmodels	graphics		UNK	month_plot	UNK=x UNK=dates UNK=ylabel UNK=ax
statsmodels	graphics		UNK	quarter_plot	UNK=x UNK=dates UNK=ylabel UNK=ax
statsmodels	graphics		UNK	_import_mpl	void
statsmodels	graphics		UNK	create_mpl_ax	UNK=ax
statsmodels	graphics		UNK	create_mpl_fig	UNK=fig UNK=figsize
statsmodels	graphics		UNK	maybe_name_or_idx	UNK=idx UNK=model
statsmodels	graphics		UNK	get_data_names	UNK=series_or_dataframe
statsmodels	graphics		UNK	annotate_axes	UNK=index UNK=labels UNK=points UNK=offset_points
statsmodels	graphics		UNK	_normalize_split	UNK=proportion
statsmodels	graphics		UNK	_split_rect	UNK=x UNK=y UNK=width UNK=height
statsmodels	graphics		UNK	_reduce_dict	UNK=count_dict UNK=partial_key
statsmodels	graphics		UNK	_key_splitting	UNK=rect_dict UNK=keys UNK=values UNK=key_subset
statsmodels	graphics		UNK	_tuplify	UNK=obj
statsmodels	graphics		UNK	_categories_level	UNK=keys
statsmodels	graphics		UNK	_hierarchical_split	UNK=count_dict UNK=horizontal UNK=gap
statsmodels	graphics		UNK	_single_hsv_to_rgb	UNK=hsv
statsmodels	graphics		UNK	_create_default_properties	UNK=data
statsmodels	graphics		UNK	_normalize_data	UNK=data UNK=index
statsmodels	graphics		UNK	_normalize_dataframe	UNK=dataframe UNK=index
statsmodels	graphics		UNK	_statistical_coloring	UNK=data
statsmodels	graphics		UNK	_create_labels	UNK=rects UNK=horizontal UNK=ax UNK=rotation
statsmodels	graphics		UNK	mosaic	UNK=data UNK=index UNK=ax UNK=horizontal
statsmodels	graphics		UNK	fboxplot	UNK=data UNK=xdata UNK=labels UNK=depth
statsmodels	graphics		UNK	rainbowplot	UNK=data UNK=xdata UNK=depth UNK=method
statsmodels	graphics		UNK	banddepth	UNK=data UNK=method
statsmodels	graphics		UNK	rainbow	UNK=n
statsmodels	graphics		UNK	dot_plot	UNK=points UNK=intervals UNK=lines UNK=sections
statsmodels	examples		UNK	probitloglike	UNK=params UNK=endog UNK=exog
statsmodels	examples	MyT	UNK	nloglikeobs	UNK=params
statsmodels	examples	MyPareto	UNK	fit_ks	void
statsmodels	examples	MyPareto	UNK	fit_ks1_trim	void
statsmodels	examples	MyPareto	UNK	fit_ks1	void
statsmodels	examples.tsa	LagPolynomial	UNK	flip	void
statsmodels	examples.tsa	LagPolynomial	UNK	div	UNK=other UNK=maxlag
statsmodels	examples.tsa		UNK	tiny2zero	UNK=x UNK=eps
statsmodels	examples.tsa		UNK	armaloop	UNK=arcoefs UNK=macoefs UNK=x
statsmodels	examples.l1_demo		UNK	main	void
statsmodels	examples.l1_demo		UNK	run_demo	UNK=mode UNK=base_alpha UNK=N UNK=get_l1_slsqp_results
statsmodels	examples.l1_demo		UNK	run_solvers	UNK=model UNK=true_params UNK=alpha UNK=get_l1_slsqp_results
statsmodels	examples.l1_demo		UNK	get_summary_str	UNK=results UNK=true_params UNK=get_l1_slsqp_results UNK=get_l1_cvxopt_results
statsmodels	examples.l1_demo		UNK	get_RMSE	UNK=results UNK=true_params
statsmodels	examples.l1_demo		UNK	get_logit_endog	UNK=true_params UNK=exog UNK=noise_level
statsmodels	examples.l1_demo		UNK	get_probit_endog	UNK=true_params UNK=exog UNK=noise_level
statsmodels	examples.l1_demo		UNK	get_exog	UNK=N UNK=num_nonconst_covariates UNK=cor_length
statsmodels	sandbox		UNK	descstats	UNK=data UNK=cols UNK=axis
statsmodels	sandbox		UNK	_make_exog_from_formula	UNK=result UNK=focus_var UNK=summaries UNK=values
statsmodels	sandbox		UNK	_make_exog_from_arrays	UNK=result UNK=focus_var UNK=summaries UNK=values
statsmodels	sandbox		UNK	_glm_basic_scr	UNK=result UNK=exog UNK=alpha
statsmodels	sandbox	Results	UNK	__call__	UNK=exog
statsmodels	sandbox	Results	UNK	linkinversepredict	UNK=exog
statsmodels	sandbox	Results	UNK	predict	UNK=exog
statsmodels	sandbox	Results	UNK	smoothed	UNK=exog
statsmodels	sandbox	AdditiveModel	UNK	_iter__	void
statsmodels	sandbox	AdditiveModel	UNK	next	void
statsmodels	sandbox	AdditiveModel	UNK	cont	void
statsmodels	sandbox	AdditiveModel	UNK	df_resid	void
statsmodels	sandbox	AdditiveModel	UNK	estimate_scale	void
statsmodels	sandbox	AdditiveModel	UNK	fit	UNK=Y UNK=rtol UNK=maxiter
statsmodels	sandbox	Model	UNK	estimate_scale	UNK=Y
statsmodels	sandbox		UNK	recipr	UNK=X
statsmodels	sandbox		UNK	mad	UNK=a UNK=c UNK=axis
statsmodels	sandbox		UNK	recipr0	UNK=X
statsmodels	sandbox		UNK	clean0	UNK=matrix
statsmodels	sandbox		UNK	rank	UNK=X UNK=cond
statsmodels	sandbox		UNK	fullrank	UNK=X UNK=r
statsmodels	sandbox		UNK	ECDF	UNK=values
statsmodels	sandbox		UNK	monotone_fn_inverter	UNK=fn UNK=x UNK=vectorized
statsmodels	sandbox		UNK	_band2array	UNK=a UNK=lower UNK=symmetric UNK=hermitian
statsmodels	sandbox		UNK	_upper2lower	UNK=ub
statsmodels	sandbox		UNK	_lower2upper	UNK=lb
statsmodels	sandbox		UNK	_triangle2unit	UNK=tb UNK=lower
statsmodels	sandbox		UNK	_trace_symbanded	UNK=a UNK=b UNK=lower
statsmodels	sandbox		UNK	_zero_triband	UNK=a UNK=lower
statsmodels	sandbox	BSpline	UNK	__call__	void
statsmodels	sandbox	BSpline	UNK	basis_element	UNK=x UNK=i UNK=d
statsmodels	sandbox	BSpline	UNK	basis	UNK=x UNK=d UNK=lower UNK=upper
statsmodels	sandbox	BSpline	UNK	gram	UNK=d
statsmodels	sandbox	SmoothingSpline	UNK	fit	UNK=y UNK=x UNK=weights UNK=pen
statsmodels	sandbox	SmoothingSpline	UNK	gcv	void
statsmodels	sandbox	SmoothingSpline	UNK	df_resid	void
statsmodels	sandbox	SmoothingSpline	UNK	df_fit	void
statsmodels	sandbox	SmoothingSpline	UNK	trace	void
statsmodels	sandbox	SmoothingSpline	UNK	fit_target_df	UNK=y UNK=x UNK=df UNK=weights
statsmodels	sandbox	SmoothingSpline	UNK	fit_optimize_gcv	UNK=y UNK=x UNK=weights UNK=tol
statsmodels	sandbox	RLS	UNK	rwexog	void
statsmodels	sandbox	RLS	UNK	inv_rwexog	void
statsmodels	sandbox	RLS	UNK	rwendog	void
statsmodels	sandbox	RLS	UNK	rnorm_cov_params	void
statsmodels	sandbox	RLS	UNK	wrnorm_cov_params	void
statsmodels	sandbox	SUR	UNK	_compute_sigma	UNK=resids
statsmodels	sandbox	SUR	UNK	whiten	UNK=X
statsmodels	sandbox	SUR	UNK	fit	UNK=igls UNK=tol UNK=maxiter
statsmodels	sandbox	Sem2SLS	UNK	whiten	UNK=Y
statsmodels	sandbox		UNK	_model2dataframe	UNK=model_endog UNK=model_exog UNK=model_type
statsmodels	sandbox		UNK	multiOLS	UNK=model UNK=dataframe UNK=column_list UNK=method
statsmodels	sandbox		UNK	_test_group	UNK=pvalues UNK=group_name UNK=group UNK=exact
statsmodels	sandbox		UNK	multigroup	UNK=pvals UNK=groups UNK=exact UNK=keep_all
statsmodels	sandbox	Contrast	UNK	compute_matrix	void
statsmodels	sandbox	Contrast	UNK	_get_matrix	void
statsmodels	sandbox		UNK	contrastfromcols	UNK=L UNK=D UNK=pseudo
statsmodels	sandbox		UNK	logsumexp	UNK=a UNK=axis
statsmodels	sandbox		UNK	_isproperdist	UNK=X
statsmodels	sandbox		UNK	discretize	UNK=X UNK=method UNK=nbins
statsmodels	sandbox		UNK	logbasechange	UNK=a UNK=b
statsmodels	sandbox		UNK	natstobits	UNK=X
statsmodels	sandbox		UNK	bitstonats	UNK=X
statsmodels	sandbox		UNK	shannonentropy	UNK=px UNK=logbase
statsmodels	sandbox		UNK	shannoninfo	UNK=px UNK=logbase
statsmodels	sandbox		UNK	condentropy	UNK=px UNK=py UNK=pxpy UNK=logbase
statsmodels	sandbox		UNK	mutualinfo	UNK=px UNK=py UNK=pxpy UNK=logbase
statsmodels	sandbox		UNK	corrent	UNK=px UNK=py UNK=pxpy UNK=logbase
statsmodels	sandbox		UNK	covent	UNK=px UNK=py UNK=pxpy UNK=logbase
statsmodels	sandbox		UNK	renyientropy	UNK=px UNK=alpha UNK=logbase UNK=measure
statsmodels	sandbox		UNK	gencrossentropy	UNK=px UNK=py UNK=pxpy UNK=alpha
statsmodels	sandbox	KaplanMeier	UNK	fit	void
statsmodels	sandbox	KaplanMeier	UNK	plot	void
statsmodels	sandbox	KaplanMeier	UNK	summary	void
statsmodels	sandbox	KaplanMeier	UNK	fitting_proc	UNK=group
statsmodels	sandbox	KaplanMeier	UNK	plotting_proc	UNK=g
statsmodels	sandbox	KaplanMeier	UNK	summary_proc	UNK=g
statsmodels	sandbox	KaplanMeier	UNK	test_diff	UNK=groups UNK=rho UNK=weight
statsmodels	sandbox	Pca	UNK	__init__	UNK=data UNK=names
statsmodels	sandbox	Pca	UNK	getCovarianceMatrix	void
statsmodels	sandbox	Pca	UNK	getEigensystem	void
statsmodels	sandbox	Pca	UNK	getEnergies	void
statsmodels	sandbox	Pca	UNK	plot2d	UNK=ix UNK=iy UNK=clf
statsmodels	sandbox	Pca	UNK	plot3d	UNK=ix UNK=iy UNK=iz UNK=clf
statsmodels	sandbox	Pca	UNK	sigclip	UNK=sigs
statsmodels	sandbox	Pca	UNK	project	UNK=vals UNK=enthresh UNK=nPCs UNK=cumen
statsmodels	sandbox	Pca	UNK	deproject	UNK=A UNK=normed
statsmodels	sandbox	Pca	UNK	subtractPC	UNK=pc UNK=vals
statsmodels	sandbox	Term	UNK	__pow__	UNK=power
statsmodels	sandbox	Term	UNK	__str__	void
statsmodels	sandbox	Term	UNK	__add__	UNK=other
statsmodels	sandbox	Term	UNK	__mul__	UNK=other
statsmodels	sandbox	Term	UNK	names	void
statsmodels	sandbox	Term	UNK	__call__	void
statsmodels	sandbox	Factor	UNK	__init__	UNK=termname UNK=keys UNK=ordinal
statsmodels	sandbox	Factor	UNK	get_columns	void
statsmodels	sandbox	Factor	UNK	values	void
statsmodels	sandbox	Factor	UNK	verify	UNK=values
statsmodels	sandbox	Factor	UNK	__add__	UNK=other
statsmodels	sandbox	Factor	UNK	main_effect	UNK=reference
statsmodels	sandbox	Factor	UNK	__getitem__	UNK=key
statsmodels	sandbox	Quantitative	UNK	__call__	void
statsmodels	sandbox	Formula	UNK	__init__	UNK=termlist UNK=namespace
statsmodels	sandbox	Formula	UNK	__str__	void
statsmodels	sandbox	Formula	UNK	__call__	void
statsmodels	sandbox	Formula	UNK	hasterm	UNK=query_term
statsmodels	sandbox	Formula	UNK	termcolumns	UNK=query_term UNK=dict
statsmodels	sandbox	Formula	UNK	names	void
statsmodels	sandbox	Formula	UNK	termnames	void
statsmodels	sandbox	Formula	UNK	__mul__	UNK=other UNK=nested
statsmodels	sandbox	Formula	UNK	__add__	UNK=other
statsmodels	sandbox	Formula	UNK	__sub__	UNK=other
statsmodels	sandbox		UNK	isnested	UNK=A UNK=B UNK=namespace
statsmodels	sandbox		UNK	interactions	UNK=terms UNK=order
statsmodels	sandbox.mcevaluate		UNK	mcarma22	UNK=niter UNK=nsample UNK=ar UNK=ma
statsmodels	sandbox.tsa		UNK	arfilter_old	UNK=x UNK=a
statsmodels	sandbox.tsa		UNK	fftconvolve_old	UNK=in1 UNK=in2 UNK=in3 UNK=mode
statsmodels	sandbox.tsa	ArmaFft	UNK	padarr	UNK=arr UNK=maxlag UNK=atend
statsmodels	sandbox.tsa	ArmaFft	UNK	pad	UNK=maxlag
statsmodels	sandbox.tsa	ArmaFft	UNK	fftar	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	fftma	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	fftarma	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	spd	UNK=npos
statsmodels	sandbox.tsa	ArmaFft	UNK	spdshift	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	spddirect	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	_spddirect2	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	spdroots	UNK=w
statsmodels	sandbox.tsa	ArmaFft	UNK	spdroots_	UNK=arroots UNK=maroots UNK=w
statsmodels	sandbox.tsa	ArmaFft	UNK	spdpoly	UNK=w UNK=nma
statsmodels	sandbox.tsa	ArmaFft	UNK	filter	UNK=x
statsmodels	sandbox.tsa	ArmaFft	UNK	filter2	UNK=x UNK=pad
statsmodels	sandbox.tsa	ArmaFft	UNK	acf2spdfreq	UNK=acovf UNK=nfreq UNK=w
statsmodels	sandbox.tsa	ArmaFft	UNK	invpowerspd	UNK=n
statsmodels	sandbox.tsa	ArmaFft	UNK	spdmapoly	UNK=w UNK=twosided
statsmodels	sandbox.tsa		UNK	movorder	UNK=x UNK=order UNK=windsize UNK=lag
statsmodels	sandbox.tsa		UNK	check_movorder	void
statsmodels	sandbox.tsa		UNK	movmean	UNK=x UNK=windowsize UNK=lag
statsmodels	sandbox.tsa		UNK	movvar	UNK=x UNK=windowsize UNK=lag
statsmodels	sandbox.tsa		UNK	movmoment	UNK=x UNK=k UNK=windowsize UNK=lag
statsmodels	sandbox.tsa		UNK	demean	UNK=x UNK=axis
statsmodels	sandbox.tsa		UNK	detrend_mean	UNK=x
statsmodels	sandbox.tsa		UNK	detrend_none	UNK=x
statsmodels	sandbox.tsa		UNK	detrend_linear	UNK=y
statsmodels	sandbox.tsa		UNK	acovf_explicit	UNK=ar UNK=ma UNK=nobs
statsmodels	sandbox.tsa		UNK	autocorr	UNK=s UNK=axis
statsmodels	sandbox.tsa		UNK	norm_corr	UNK=x UNK=y UNK=mode
statsmodels	sandbox.tsa		UNK	pltacorr	UNK=x
statsmodels	sandbox.tsa		UNK	pltxcorr	UNK=x UNK=y UNK=normed UNK=detrend
statsmodels	sandbox.tsa		UNK	VAR	UNK=x UNK=B UNK=const
statsmodels	sandbox.tsa		UNK	VARMA	UNK=x UNK=B UNK=C UNK=const
statsmodels	sandbox.tsa		UNK	sumofsq	UNK=x UNK=axis
statsmodels	sandbox.tsa	LikelihoodModel	UNK	initialize	void
statsmodels	sandbox.tsa	LikelihoodModel	UNK	loglike	UNK=params
statsmodels	sandbox.tsa	LikelihoodModel	UNK	score	UNK=params
statsmodels	sandbox.tsa	LikelihoodModel	UNK	information	UNK=params
statsmodels	sandbox.tsa	LikelihoodModel	UNK	hessian	UNK=params
statsmodels	sandbox.tsa	LikelihoodModel	UNK	fit	UNK=start_params UNK=method UNK=maxiter UNK=tol
statsmodels	sandbox.tsa	TSMLEModel	UNK	loglike	UNK=params
statsmodels	sandbox.tsa	TSMLEModel	UNK	score	UNK=params
statsmodels	sandbox.tsa	TSMLEModel	UNK	hessian	UNK=params
statsmodels	sandbox.tsa	TSMLEModel	UNK	fit	UNK=start_params UNK=maxiter UNK=method UNK=tol
statsmodels	sandbox.tsa	Garch0	UNK	loglike	UNK=params
statsmodels	sandbox.tsa	GarchX	UNK	loglike	UNK=params
statsmodels	sandbox.tsa	Garch	UNK	loglike	UNK=params
statsmodels	sandbox.tsa		UNK	gjrconvertparams	UNK=params UNK=nar UNK=nma
statsmodels	sandbox.tsa	AR	UNK	loglike	UNK=params
statsmodels	sandbox.tsa	AR	UNK	information	UNK=params
